"GEO_ID","NAME","H006001","H006002","H006003","H006004","H006005","H006006","H006007","H006008"
"8710000US4215458","ZCTA5 15458, Pennsylvania","951","869","75","2","0","0","0","5"
"8710000US4215473","ZCTA5 15473, Pennsylvania","1635","1597","23","3","2","0","0","10"
"8710000US4215848","ZCTA5 15848, Pennsylvania","363","357","1","0","2","0","0","3"
"8710000US4216151","ZCTA5 16151, Pennsylvania","33","33","0","0","0","0","0","0"
"8710000US4217925","ZCTA5 17925, Pennsylvania","162","161","0","1","0","0","0","0"
"8710000US4219109","ZCTA5 19109, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4216619","ZCTA5 16619, Pennsylvania","147","146","1","0","0","0","0","0"
"8710000US4216438","ZCTA5 16438, Pennsylvania","3090","3058","3","5","8","0","0","16"
"8710000US4218231","ZCTA5 18231, Pennsylvania","231","227","0","0","1","0","3","0"
"8710000US4215613","ZCTA5 15613, Pennsylvania","5706","5616","54","6","5","1","2","22"
"8710000US4216830","ZCTA5 16830, Pennsylvania","5955","5846","42","7","16","2","8","34"
"8710000US4217842","ZCTA5 17842, Pennsylvania","3439","3412","9","3","0","1","2","12"
"8710000US4218403","ZCTA5 18403, Pennsylvania","2815","2757","22","3","13","1","2","17"
"8710000US4219542","ZCTA5 19542, Pennsylvania","29","29","0","0","0","0","0","0"
"8710000US4217980","ZCTA5 17980, Pennsylvania","1372","1358","2","3","4","0","5","0"
"8710000US4218801","ZCTA5 18801, Pennsylvania","3369","3330","5","4","4","0","6","20"
"8710000US4218818","ZCTA5 18818, Pennsylvania","579","571","2","2","0","0","2","2"
"8710000US4217760","ZCTA5 17760, Pennsylvania","243","243","0","0","0","0","0","0"
"8710000US4215784","ZCTA5 15784, Pennsylvania","30","30","0","0","0","0","0","0"
"8710000US4216041","ZCTA5 16041, Pennsylvania","768","764","1","0","0","0","1","2"
"8710000US4219311","ZCTA5 19311, Pennsylvania","2620","2179","120","5","77","1","217","21"
"8710000US4216503","ZCTA5 16503, Pennsylvania","5884","3331","2017","20","123","2","215","176"
"8710000US4217067","ZCTA5 17067, Pennsylvania","5360","5271","24","4","20","0","18","23"
"8710000US4215731","ZCTA5 15731, Pennsylvania","149","146","0","0","2","0","0","1"
"8710000US4217554","ZCTA5 17554, Pennsylvania","3140","2867","96","6","56","1","69","45"
"8710000US4218252","ZCTA5 18252, Pennsylvania","4649","4566","17","7","11","0","21","27"
"8710000US4217219","ZCTA5 17219, Pennsylvania","142","141","0","0","0","0","1","0"
"8710000US4217721","ZCTA5 17721, Pennsylvania","687","684","1","0","0","0","0","2"
"8710000US4215217","ZCTA5 15217, Pennsylvania","12027","10383","351","13","1031","1","78","170"
"8710000US4216937","ZCTA5 16937, Pennsylvania","66","66","0","0","0","0","0","0"
"8710000US4215639","ZCTA5 15639, Pennsylvania","995","981","4","0","2","1","2","5"
"8710000US4218708","ZCTA5 18708, Pennsylvania","3517","3451","14","3","32","0","1","16"
"8710000US4217552","ZCTA5 17552, Pennsylvania","7175","6852","135","12","53","1","69","53"
"8710000US4219511","ZCTA5 19511, Pennsylvania","88","87","0","1","0","0","0","0"
"8710000US4216102","ZCTA5 16102, Pennsylvania","2331","2260","54","3","2","0","1","11"
"8710000US4215710","ZCTA5 15710, Pennsylvania","114","114","0","0","0","0","0","0"
"8710000US4215337","ZCTA5 15337, Pennsylvania","278","273","2","0","0","0","1","2"
"8710000US4216124","ZCTA5 16124, Pennsylvania","820","813","0","5","0","0","0","2"
"8710000US4217238","ZCTA5 17238, Pennsylvania","681","675","1","2","1","0","1","1"
"8710000US4217007","ZCTA5 17007, Pennsylvania","2136","2094","8","4","12","1","7","10"
"8710000US4218321","ZCTA5 18321, Pennsylvania","645","575","37","0","11","0","16","6"
"8710000US4218323","ZCTA5 18323, Pennsylvania","126","124","1","0","0","0","0","1"
"8710000US4215122","ZCTA5 15122, Pennsylvania","8773","7745","907","6","31","0","6","78"
"8710000US4215377","ZCTA5 15377, Pennsylvania","275","273","0","1","0","0","0","1"
"8710000US4216546","ZCTA5 16546, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4217824","ZCTA5 17824, Pennsylvania","1728","1710","5","4","6","0","0","3"
"8710000US4219554","ZCTA5 19554, Pennsylvania","149","147","0","0","0","0","2","0"
"8710000US4217026","ZCTA5 17026, Pennsylvania","1331","1296","11","2","7","2","7","6"
"8710000US4217318","ZCTA5 17318, Pennsylvania","145","143","0","0","0","0","0","2"
"8710000US4217236","ZCTA5 17236, Pennsylvania","3341","3226","64","6","6","0","13","26"
"8710000US4218651","ZCTA5 18651, Pennsylvania","3797","3660","74","5","12","0","21","25"
"8710000US4217215","ZCTA5 17215, Pennsylvania","123","121","0","1","0","0","0","1"
"8710000US4217270","ZCTA5 17270, Pennsylvania","43","43","0","0","0","0","0","0"
"8710000US4217834","ZCTA5 17834, Pennsylvania","1641","1622","4","2","5","0","3","5"
"8710000US4215082","ZCTA5 15082, Pennsylvania","151","148","0","0","0","0","0","3"
"8710000US4218444","ZCTA5 18444, Pennsylvania","5292","5222","25","0","12","0","6","27"
"8710000US4216415","ZCTA5 16415, Pennsylvania","3236","3166","14","5","36","0","5","10"
"8710000US4218701","ZCTA5 18701, Pennsylvania","1050","956","51","0","24","0","12","7"
"8710000US4218824","ZCTA5 18824, Pennsylvania","577","572","0","0","0","0","0","5"
"8710000US4219114","ZCTA5 19114, Pennsylvania","13393","11383","1272","20","363","4","205","146"
"8710000US4219319","ZCTA5 19319, Pennsylvania","54","51","3","0","0","0","0","0"
"8710000US4215428","ZCTA5 15428, Pennsylvania","735","723","6","1","0","0","0","5"
"8710000US4216105","ZCTA5 16105, Pennsylvania","6666","6468","112","6","42","1","3","34"
"8710000US4218508","ZCTA5 18508, Pennsylvania","4982","4505","172","8","66","3","168","60"
"8710000US4219544","ZCTA5 19544, Pennsylvania","79","75","1","1","0","0","0","2"
"8710000US4217225","ZCTA5 17225, Pennsylvania","7099","6849","122","13","46","1","20","48"
"8710000US4217302","ZCTA5 17302, Pennsylvania","1098","1072","7","3","0","0","2","14"
"8710000US4219460","ZCTA5 19460, Pennsylvania","15852","14231","714","24","569","8","149","157"
"8710000US4217325","ZCTA5 17325, Pennsylvania","10226","9608","260","16","99","0","164","79"
"8710000US4218417","ZCTA5 18417, Pennsylvania","491","486","0","1","0","0","0","4"
"8710000US4215642","ZCTA5 15642, Pennsylvania","18418","18146","115","4","81","0","11","61"
"8710000US4215618","ZCTA5 15618, Pennsylvania","1103","1083","8","1","0","1","4","6"
"8710000US4216435","ZCTA5 16435, Pennsylvania","785","770","3","1","0","0","1","10"
"8710000US4217063","ZCTA5 17063, Pennsylvania","1335","1326","1","0","5","0","0","3"
"8710000US4219567","ZCTA5 19567, Pennsylvania","2121","2048","30","1","15","0","15","12"
"8710000US4215745","ZCTA5 15745, Pennsylvania","133","131","0","0","0","0","0","2"
"8710000US4216651","ZCTA5 16651, Pennsylvania","1523","1516","0","1","0","0","1","5"
"8710000US4218829","ZCTA5 18829, Pennsylvania","329","324","0","1","2","0","0","2"
"8710000US4219139","ZCTA5 19139, Pennsylvania","16761","750","15280","102","179","6","106","338"
"8710000US4218462","ZCTA5 18462, Pennsylvania","175","173","0","0","1","0","1","0"
"8710000US4219510","ZCTA5 19510, Pennsylvania","2642","2478","69","3","35","1","33","23"
"8710000US4217043","ZCTA5 17043, Pennsylvania","2877","2673","69","8","44","1","44","38"
"8710000US4218826","ZCTA5 18826, Pennsylvania","777","763","2","3","2","0","3","4"
"8710000US4217812","ZCTA5 17812, Pennsylvania","575","569","1","0","0","0","2","3"
"8710000US4216157","ZCTA5 16157, Pennsylvania","1442","1411","16","2","2","0","1","10"
"8710000US4217862","ZCTA5 17862, Pennsylvania","174","171","2","0","0","0","0","1"
"8710000US4216441","ZCTA5 16441, Pennsylvania","3804","3767","11","8","6","1","1","10"
"8710000US4216510","ZCTA5 16510, Pennsylvania","9792","8726","796","15","70","2","105","78"
"8710000US4215348","ZCTA5 15348, Pennsylvania","112","109","2","0","0","0","0","1"
"8710000US4217251","ZCTA5 17251, Pennsylvania","72","71","0","1","0","0","0","0"
"8710000US4218969","ZCTA5 18969, Pennsylvania","5777","5415","120","8","138","3","51","42"
"8710000US4215922","ZCTA5 15922, Pennsylvania","73","73","0","0","0","0","0","0"
"8710000US4218822","ZCTA5 18822, Pennsylvania","1495","1466","6","3","4","0","4","12"
"8710000US4218853","ZCTA5 18853, Pennsylvania","1735","1711","2","6","4","0","1","11"
"8710000US4215729","ZCTA5 15729, Pennsylvania","592","584","1","1","2","0","1","3"
"8710000US4217702","ZCTA5 17702, Pennsylvania","4487","4419","28","4","9","0","1","26"
"8710000US4217965","ZCTA5 17965, Pennsylvania","865","851","3","0","3","0","3","5"
"8710000US4215229","ZCTA5 15229, Pennsylvania","6185","5977","104","2","48","1","8","45"
"8710000US4215921","ZCTA5 15921, Pennsylvania","66","65","0","0","0","0","0","1"
"8710000US4216930","ZCTA5 16930, Pennsylvania","490","488","0","0","0","0","0","2"
"8710000US4217073","ZCTA5 17073, Pennsylvania","1871","1847","9","2","2","1","4","6"
"8710000US4215536","ZCTA5 15536, Pennsylvania","191","189","0","1","0","0","0","1"
"8710000US4215451","ZCTA5 15451, Pennsylvania","376","367","4","2","1","0","0","2"
"8710000US4217578","ZCTA5 17578, Pennsylvania","2588","2527","7","3","26","0","11","14"
"8710000US4218350","ZCTA5 18350, Pennsylvania","867","815","18","3","11","1","10","9"
"8710000US4215866","ZCTA5 15866, Pennsylvania","90","90","0","0","0","0","0","0"
"8710000US4217701","ZCTA5 17701, Pennsylvania","18272","16252","1568","37","131","7","68","209"
"8710000US4218970","ZCTA5 18970, Pennsylvania","267","260","2","1","1","0","2","1"
"8710000US4219543","ZCTA5 19543, Pennsylvania","2015","1943","26","1","27","0","8","10"
"8710000US4217053","ZCTA5 17053, Pennsylvania","2092","2042","16","0","4","3","5","22"
"8710000US4219055","ZCTA5 19055, Pennsylvania","4861","4430","215","12","45","1","81","77"
"8710000US4219087","ZCTA5 19087, Pennsylvania","12259","11085","336","9","714","3","31","81"
"8710000US4219367","ZCTA5 19367, Pennsylvania","74","65","5","0","0","1","0","3"
"8710000US4215540","ZCTA5 15540, Pennsylvania","117","116","0","1","0","0","0","0"
"8710000US4215957","ZCTA5 15957, Pennsylvania","297","295","0","1","0","0","0","1"
"8710000US4218435","ZCTA5 18435, Pennsylvania","341","326","10","2","0","0","2","1"
"8710000US4219046","ZCTA5 19046, Pennsylvania","7624","6855","348","6","325","0","20","70"
"8710000US4219475","ZCTA5 19475, Pennsylvania","4260","3961","183","7","52","1","23","33"
"8710000US4217519","ZCTA5 17519, Pennsylvania","2153","2099","12","4","19","0","8","11"
"8710000US4215087","ZCTA5 15087, Pennsylvania","96","95","0","0","1","0","0","0"
"8710000US4215715","ZCTA5 15715, Pennsylvania","260","257","0","1","0","0","0","2"
"8710000US4218626","ZCTA5 18626, Pennsylvania","193","191","0","1","0","0","0","1"
"8710000US4216444","ZCTA5 16444, Pennsylvania","0","0","0","0","0","0","0","0"
"8710000US4217551","ZCTA5 17551, Pennsylvania","3469","3293","84","4","41","0","23","24"
"8710000US4215317","ZCTA5 15317, Pennsylvania","14600","13846","445","16","155","1","39","98"
"8710000US4216917","ZCTA5 16917, Pennsylvania","572","570","0","0","0","0","0","2"
"8710000US4217083","ZCTA5 17083, Pennsylvania","46","46","0","0","0","0","0","0"
"8710000US4215689","ZCTA5 15689, Pennsylvania","101","101","0","0","0","0","0","0"
"8710000US4215744","ZCTA5 15744, Pennsylvania","41","41","0","0","0","0","0","0"
"8710000US4219085","ZCTA5 19085, Pennsylvania","1897","1766","28","0","91","1","5","6"
"8710000US4215203","ZCTA5 15203, Pennsylvania","5438","5089","178","5","87","1","17","61"
"8710000US4215634","ZCTA5 15634, Pennsylvania","235","230","1","1","2","0","0","1"
"8710000US4218225","ZCTA5 18225, Pennsylvania","53","50","0","0","0","0","1","2"
"8710000US4215463","ZCTA5 15463, Pennsylvania","28","26","2","0","0","0","0","0"
"8710000US4216161","ZCTA5 16161, Pennsylvania","322","261","57","0","0","0","4","0"
"8710000US4217979","ZCTA5 17979, Pennsylvania","78","78","0","0","0","0","0","0"
"8710000US4216848","ZCTA5 16848, Pennsylvania","135","132","0","1","1","0","0","1"
"8710000US4217024","ZCTA5 17024, Pennsylvania","706","697","0","2","0","0","0","7"
"8710000US4218617","ZCTA5 18617, Pennsylvania","792","770","12","0","2","0","4","4"
"8710000US4218977","ZCTA5 18977, Pennsylvania","1676","1614","17","3","31","0","2","9"
"8710000US4215925","ZCTA5 15925, Pennsylvania","63","63","0","0","0","0","0","0"
"8710000US4216631","ZCTA5 16631, Pennsylvania","32","31","0","0","1","0","0","0"
"8710000US4215658","ZCTA5 15658, Pennsylvania","3972","3956","1","3","2","1","1","8"
"8710000US4216328","ZCTA5 16328, Pennsylvania","37","35","0","1","0","0","0","1"
"8710000US4218067","ZCTA5 18067, Pennsylvania","7324","7096","82","9","49","2","45","41"
"8710000US4215840","ZCTA5 15840, Pennsylvania","835","827","1","0","0","0","0","7"
"8710000US4215226","ZCTA5 15226, Pennsylvania","6366","6014","209","6","58","0","17","62"
"8710000US4215863","ZCTA5 15863, Pennsylvania","96","94","0","1","0","0","0","1"
"8710000US4219457","ZCTA5 19457, Pennsylvania","44","44","0","0","0","0","0","0"
"8710000US4215052","ZCTA5 15052, Pennsylvania","1409","1374","24","1","2","1","1","6"
"8710000US4216326","ZCTA5 16326, Pennsylvania","147","147","0","0","0","0","0","0"
"8710000US4216411","ZCTA5 16411, Pennsylvania","568","562","2","1","1","0","1","1"
"8710000US4217028","ZCTA5 17028, Pennsylvania","1474","1409","13","3","9","0","29","11"
"8710000US4215738","ZCTA5 15738, Pennsylvania","109","109","0","0","0","0","0","0"
"8710000US4219125","ZCTA5 19125, Pennsylvania","9320","7767","412","29","435","3","481","193"
"8710000US4217052","ZCTA5 17052, Pennsylvania","648","643","0","2","0","0","0","3"
"8710000US4219534","ZCTA5 19534, Pennsylvania","819","805","2","3","0","0","6","3"
"8710000US4215686","ZCTA5 15686, Pennsylvania","387","383","2","0","0","0","0","2"
"8710000US4218333","ZCTA5 18333, Pennsylvania","228","216","6","0","3","0","2","1"
"8710000US4216253","ZCTA5 16253, Pennsylvania","38","38","0","0","0","0","0","0"
"8710000US4219506","ZCTA5 19506, Pennsylvania","2732","2649","25","5","7","0","30","16"
"8710000US4215728","ZCTA5 15728, Pennsylvania","1479","1464","4","2","0","0","1","8"
"8710000US4217603","ZCTA5 17603, Pennsylvania","24818","19616","2108","94","454","9","2038","499"
"8710000US4216371","ZCTA5 16371, Pennsylvania","1367","1357","1","2","3","0","2","2"
"8710000US4217018","ZCTA5 17018, Pennsylvania","1795","1757","11","3","2","0","5","17"
"8710000US4219545","ZCTA5 19545, Pennsylvania","172","168","0","0","0","0","0","4"
"8710000US4217864","ZCTA5 17864, Pennsylvania","770","767","1","0","0","0","0","2"
"8710000US4218457","ZCTA5 18457, Pennsylvania","32","31","1","0","0","0","0","0"
"8710000US4218851","ZCTA5 18851, Pennsylvania","292","289","1","0","0","0","1","1"
"8710000US4215638","ZCTA5 15638, Pennsylvania","136","129","0","0","2","0","0","5"
"8710000US4217767","ZCTA5 17767, Pennsylvania","38","38","0","0","0","0","0","0"
"8710000US4217943","ZCTA5 17943, Pennsylvania","99","98","0","1","0","0","0","0"
"8710000US4217606","ZCTA5 17606, Pennsylvania","237","237","0","0","0","0","0","0"
"8710000US4217951","ZCTA5 17951, Pennsylvania","136","133","0","0","0","0","1","2"
"8710000US4215204","ZCTA5 15204, Pennsylvania","3498","2165","1197","9","54","0","9","64"
"8710000US4216342","ZCTA5 16342, Pennsylvania","828","820","2","0","0","0","3","3"
"8710000US4218014","ZCTA5 18014, Pennsylvania","4591","4487","39","4","15","0","22","24"
"8710000US4219072","ZCTA5 19072, Pennsylvania","4033","3738","84","0","160","1","13","37"
"8710000US4219112","ZCTA5 19112, Pennsylvania","1","0","0","0","0","0","1","0"
"8710000US4215449","ZCTA5 15449, Pennsylvania","79","79","0","0","0","0","0","0"
"8710000US4218424","ZCTA5 18424, Pennsylvania","2276","2198","34","2","12","0","11","19"
"8710000US4219560","ZCTA5 19560, Pennsylvania","3086","2810","93","7","17","0","117","42"
"8710000US4219520","ZCTA5 19520, Pennsylvania","2172","2134","13","3","10","0","5","7"
"8710000US4215772","ZCTA5 15772, Pennsylvania","622","620","0","0","0","0","0","2"
"8710000US4216112","ZCTA5 16112, Pennsylvania","647","643","0","1","1","0","0","2"
"8710000US4216201","ZCTA5 16201, Pennsylvania","7654","7564","34","6","16","1","4","29"
"8710000US4218445","ZCTA5 18445, Pennsylvania","938","900","16","3","6","0","5","8"
"8710000US4218451","ZCTA5 18451, Pennsylvania","190","188","1","0","1","0","0","0"
"8710000US4218653","ZCTA5 18653, Pennsylvania","48","45","1","0","2","0","0","0"
"8710000US4217344","ZCTA5 17344, Pennsylvania","1524","1489","6","3","3","0","15","8"
"8710000US4219038","ZCTA5 19038, Pennsylvania","11485","9552","1490","21","253","0","55","114"
"8710000US4215241","ZCTA5 15241, Pennsylvania","7489","7061","51","0","332","0","7","38"
"8710000US4216001","ZCTA5 16001, Pennsylvania","17499","17035","213","21","77","3","33","117"
"8710000US4217742","ZCTA5 17742, Pennsylvania","19","18","0","0","0","0","0","1"
"8710000US4217751","ZCTA5 17751, Pennsylvania","2780","2745","7","3","7","0","2","16"
"8710000US4217372","ZCTA5 17372, Pennsylvania","1501","1417","4","5","4","0","63","8"
"8710000US4218709","ZCTA5 18709, Pennsylvania","1403","1380","9","3","4","0","3","4"
"8710000US4215233","ZCTA5 15233, Pennsylvania","1345","448","847","6","6","1","2","35"
"8710000US4217021","ZCTA5 17021, Pennsylvania","432","428","0","0","0","0","0","4"
"8710000US4217301","ZCTA5 17301, Pennsylvania","1515","1484","3","1","4","2","14","7"
"8710000US4215018","ZCTA5 15018, Pennsylvania","340","322","10","2","2","0","1","3"
"8710000US4219473","ZCTA5 19473, Pennsylvania","5624","5306","121","9","118","2","27","41"
"8710000US4218255","ZCTA5 18255, Pennsylvania","1731","1695","8","2","4","0","7","15"
"8710000US4218848","ZCTA5 18848, Pennsylvania","3868","3800","8","10","10","0","4","36"
"8710000US4219120","ZCTA5 19120, Pennsylvania","22358","4185","11903","110","2520","15","2940","685"
"8710000US4219477","ZCTA5 19477, Pennsylvania","17","17","0","0","0","0","0","0"
"8710000US4219507","ZCTA5 19507, Pennsylvania","1185","1151","8","3","4","0","11","8"
"8710000US4216052","ZCTA5 16052, Pennsylvania","986","972","4","1","2","0","2","5"
"8710000US4216668","ZCTA5 16668, Pennsylvania","1472","1467","0","3","1","0","0","1"
"8710000US4215687","ZCTA5 15687, Pennsylvania","604","601","0","1","0","1","1","0"
"8710000US4215110","ZCTA5 15110, Pennsylvania","2493","1139","1270","5","9","0","15","55"
"8710000US4217329","ZCTA5 17329, Pennsylvania","919","905","3","2","0","0","1","8"
"8710000US4219374","ZCTA5 19374, Pennsylvania","330","213","15","2","0","0","87","13"
"8710000US4216801","ZCTA5 16801, Pennsylvania","17773","15374","453","26","1570","7","108","235"
"8710000US4218087","ZCTA5 18087, Pennsylvania","329","282","10","2","14","0","16","5"
"8710000US4216217","ZCTA5 16217, Pennsylvania","49","49","0","0","0","0","0","0"
"8710000US4215432","ZCTA5 15432, Pennsylvania","205","202","2","0","0","0","0","1"
"8710000US4215938","ZCTA5 15938, Pennsylvania","1020","1014","3","0","2","0","0","1"
"8710000US4216223","ZCTA5 16223, Pennsylvania","62","62","0","0","0","0","0","0"
"8710000US4218914","ZCTA5 18914, Pennsylvania","7385","6908","112","6","310","1","16","32"
"8710000US4219127","ZCTA5 19127, Pennsylvania","2767","2571","88","3","57","1","9","38"
"8710000US4215692","ZCTA5 15692, Pennsylvania","418","412","0","1","0","0","0","5"
"8710000US4215712","ZCTA5 15712, Pennsylvania","58","58","0","0","0","0","0","0"
"8710000US4217101","ZCTA5 17101, Pennsylvania","1655","992","493","8","85","0","46","31"
"8710000US4218846","ZCTA5 18846, Pennsylvania","334","323","3","1","1","0","0","6"
"8710000US4219518","ZCTA5 19518, Pennsylvania","5158","4879","161","5","63","0","17","33"
"8710000US4215243","ZCTA5 15243, Pennsylvania","5674","5471","34","1","144","2","4","18"
"8710000US4215532","ZCTA5 15532, Pennsylvania","60","60","0","0","0","0","0","0"
"8710000US4218049","ZCTA5 18049, Pennsylvania","7287","6988","80","10","92","1","68","48"
"8710000US4218630","ZCTA5 18630, Pennsylvania","1366","1346","5","3","0","0","9","3"
"8710000US4215332","ZCTA5 15332, Pennsylvania","3564","3500","28","5","11","0","6","14"
"8710000US4215949","ZCTA5 15949, Pennsylvania","277","274","1","0","0","0","0","2"
"8710000US4219312","ZCTA5 19312, Pennsylvania","4306","3922","122","3","222","0","5","32"
"8710000US4215781","ZCTA5 15781, Pennsylvania","43","43","0","0","0","0","0","0"
"8710000US4216360","ZCTA5 16360, Pennsylvania","531","528","1","0","1","0","0","1"
"8710000US4219015","ZCTA5 19015, Pennsylvania","6636","5095","1295","12","96","0","38","100"
"8710000US4215860","ZCTA5 15860, Pennsylvania","471","465","1","3","0","0","0","2"
"8710000US4216877","ZCTA5 16877, Pennsylvania","680","672","2","1","1","0","1","3"
"8710000US4217952","ZCTA5 17952, Pennsylvania","134","133","0","0","0","0","0","1"
"8710000US4215656","ZCTA5 15656, Pennsylvania","4391","4309","44","5","8","1","2","22"
"8710000US4218106","ZCTA5 18106, Pennsylvania","2740","2561","32","1","93","1","30","22"
"8710000US4217010","ZCTA5 17010, Pennsylvania","72","71","0","0","0","0","1","0"
"8710000US4215680","ZCTA5 15680, Pennsylvania","42","42","0","0","0","0","0","0"
"8710000US4216344","ZCTA5 16344, Pennsylvania","203","202","0","0","0","0","0","1"
"8710000US4215779","ZCTA5 15779, Pennsylvania","83","77","3","0","1","0","2","0"
"8710000US4215920","ZCTA5 15920, Pennsylvania","374","368","0","0","1","0","1","4"
"8710000US4217220","ZCTA5 17220, Pennsylvania","170","168","0","0","0","0","0","2"
"8710000US4217222","ZCTA5 17222, Pennsylvania","4391","4222","75","10","20","2","28","34"
"8710000US4215225","ZCTA5 15225, Pennsylvania","538","505","19","0","0","0","11","3"
"8710000US4216125","ZCTA5 16125, Pennsylvania","7206","7098","29","6","25","0","9","39"
"8710000US4218421","ZCTA5 18421, Pennsylvania","1971","1934","8","4","6","1","2","16"
"8710000US4218976","ZCTA5 18976, Pennsylvania","6969","6428","156","12","238","3","89","43"
"8710000US4215219","ZCTA5 15219, Pennsylvania","5628","1302","4130","13","68","0","15","100"
"8710000US4218324","ZCTA5 18324, Pennsylvania","3317","2311","662","18","72","1","176","77"
"8710000US4215006","ZCTA5 15006, Pennsylvania","108","107","1","0","0","0","0","0"
"8710000US4217339","ZCTA5 17339, Pennsylvania","2693","2633","13","6","13","1","8","19"
"8710000US4218059","ZCTA5 18059, Pennsylvania","449","437","4","0","2","0","3","3"
"8710000US4218251","ZCTA5 18251, Pennsylvania","22","22","0","0","0","0","0","0"
"8710000US4219436","ZCTA5 19436, Pennsylvania","367","355","6","0","6","0","0","0"
"8710000US4218046","ZCTA5 18046, Pennsylvania","23","21","0","0","1","0","0","1"
"8710000US4217352","ZCTA5 17352, Pennsylvania","464","456","2","1","1","0","1","3"
"8710000US4218504","ZCTA5 18504, Pennsylvania","8951","8355","238","11","59","1","210","77"
"8710000US4218091","ZCTA5 18091, Pennsylvania","2376","2308","22","2","10","1","11","22"
"8710000US4219604","ZCTA5 19604, Pennsylvania","8305","4932","747","54","96","4","2066","406"
"8710000US4215546","ZCTA5 15546, Pennsylvania","153","152","0","0","0","0","0","1"
"8710000US4215062","ZCTA5 15062, Pennsylvania","3530","3002","454","3","8","0","10","53"
"8710000US4216248","ZCTA5 16248, Pennsylvania","1287","1277","3","0","0","0","2","5"
"8710000US4217509","ZCTA5 17509, Pennsylvania","1353","1308","27","1","2","1","6","8"
"8710000US4217731","ZCTA5 17731, Pennsylvania","96","93","0","0","2","0","1","0"
"8710000US4219454","ZCTA5 19454, Pennsylvania","11005","8839","594","8","1402","4","44","114"
"8710000US4216427","ZCTA5 16427, Pennsylvania","72","71","0","0","0","0","0","1"
"8710000US4216872","ZCTA5 16872, Pennsylvania","455","452","0","0","0","0","0","3"
"8710000US4216240","ZCTA5 16240, Pennsylvania","639","636","1","0","0","0","0","2"
"8710000US4218615","ZCTA5 18615, Pennsylvania","774","767","1","2","0","0","1","3"
"8710000US4218844","ZCTA5 18844, Pennsylvania","713","707","1","1","1","0","0","3"
"8710000US4219025","ZCTA5 19025, Pennsylvania","1979","1712","96","1","161","0","6","3"
"8710000US4216254","ZCTA5 16254, Pennsylvania","1413","1388","7","4","8","0","1","5"
"8710000US4215222","ZCTA5 15222, Pennsylvania","1686","1235","316","6","92","1","6","30"
"8710000US4217569","ZCTA5 17569, Pennsylvania","1940","1895","18","1","6","0","11","9"
"8710000US4215364","ZCTA5 15364, Pennsylvania","335","331","1","1","0","0","0","2"
"8710000US4216428","ZCTA5 16428, Pennsylvania","4872","4809","15","6","9","1","12","20"
"8710000US4218250","ZCTA5 18250, Pennsylvania","1287","1269","6","3","2","0","3","4"
"8710000US4215750","ZCTA5 15750, Pennsylvania","107","104","3","0","0","0","0","0"
"8710000US4217972","ZCTA5 17972, Pennsylvania","4721","4567","74","7","33","3","17","20"
"8710000US4218438","ZCTA5 18438, Pennsylvania","518","514","0","0","1","0","2","1"
"8710000US4218332","ZCTA5 18332, Pennsylvania","1097","878","137","7","12","1","47","15"
"8710000US4216693","ZCTA5 16693, Pennsylvania","1610","1594","3","2","4","0","1","6"
"8710000US4216840","ZCTA5 16840, Pennsylvania","235","234","0","0","0","0","0","1"
"8710000US4217570","ZCTA5 17570, Pennsylvania","110","107","0","0","1","0","1","1"
"8710000US4218847","ZCTA5 18847, Pennsylvania","2432","2400","8","6","6","0","3","9"
"8710000US4216832","ZCTA5 16832, Pennsylvania","187","184","0","0","0","0","0","3"
"8710000US4218643","ZCTA5 18643, Pennsylvania","5557","5475","34","3","15","2","10","18"
"8710000US4216036","ZCTA5 16036, Pennsylvania","87","86","0","0","1","0","0","0"
"8710000US4217113","ZCTA5 17113, Pennsylvania","4297","2818","1164","8","31","0","172","104"
"8710000US4215611","ZCTA5 15611, Pennsylvania","253","249","1","1","2","0","0","0"
"8710000US4215017","ZCTA5 15017, Pennsylvania","7392","6950","225","4","164","0","14","35"
"8710000US4215436","ZCTA5 15436, Pennsylvania","1071","1036","25","2","0","0","0","8"
"8710000US4215635","ZCTA5 15635, Pennsylvania","94","90","2","0","1","0","0","1"
"8710000US4216228","ZCTA5 16228, Pennsylvania","168","165","0","0","2","0","0","1"
"8710000US4217865","ZCTA5 17865, Pennsylvania","36","36","0","0","0","0","0","0"
"8710000US4219064","ZCTA5 19064, Pennsylvania","8750","8306","119","9","266","0","7","43"
"8710000US4216332","ZCTA5 16332, Pennsylvania","26","25","0","1","0","0","0","0"
"8710000US4216662","ZCTA5 16662, Pennsylvania","2406","2381","2","0","1","1","9","12"
"8710000US4216695","ZCTA5 16695, Pennsylvania","409","409","0","0","0","0","0","0"
"8710000US4216833","ZCTA5 16833, Pennsylvania","2216","2202","4","3","1","0","0","6"
"8710000US4216839","ZCTA5 16839, Pennsylvania","196","196","0","0","0","0","0","0"
"8710000US4218054","ZCTA5 18054, Pennsylvania","1708","1679","11","6","3","0","4","5"
"8710000US4215683","ZCTA5 15683, Pennsylvania","3532","3480","27","3","2","0","3","17"
"8710000US4216942","ZCTA5 16942, Pennsylvania","330","323","3","0","0","0","0","4"
"8710000US4216686","ZCTA5 16686, Pennsylvania","5509","5445","25","8","9","0","4","18"
